EntryID	Reaction	ECNumber	UniProtKB_AC	Organism	pH	parameter.name	parameter.type	parameter.associatedSpecies	parameter.startValue	parameter.endValue	parameter.standardDeviation	parameter.unit
7058	L-Lactate + Hexacyanoferrate(III) = Pyruvate + Hexacyanoferrate(II)	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	B	concentration	L-Lactate	0.001	0.03	-	M
7058	L-Lactate + Hexacyanoferrate(III) = Pyruvate + Hexacyanoferrate(II)	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	A	concentration	Ferricyanide	0.002		-	M
7059	L-Lactate + Hexacyanoferrate(III) = Pyruvate + Hexacyanoferrate(II)	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	Ki	Ki	Oxalate	9.5E-4		2.5E-4	M
7059	L-Lactate + Hexacyanoferrate(III) = Pyruvate + Hexacyanoferrate(II)	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	B	concentration	L-Lactate	0.001	0.04	-	M
7059	L-Lactate + Hexacyanoferrate(III) = Pyruvate + Hexacyanoferrate(II)	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	A	concentration	Ferricyanide	0.002		-	M
7059	L-Lactate + Hexacyanoferrate(III) = Pyruvate + Hexacyanoferrate(II)	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	I	concentration	Oxalate	0.0	0.01	-	M
7372	L-Lactate + Hexacyanoferrate(III) = Pyruvate + Hexacyanoferrate(II)	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	B	concentration	Ferricyanide	0.001		-	M
7372	L-Lactate + Hexacyanoferrate(III) = Pyruvate + Hexacyanoferrate(II)	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	A	concentration	L-Lactate	0.0	0.025	-	M
7372	L-Lactate + Hexacyanoferrate(III) = Pyruvate + Hexacyanoferrate(II)	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	kcat_Km	kcat/Km	L-Lactate	163000.0		4E3	M^(-1)*s^(-1)
7372	L-Lactate + Hexacyanoferrate(III) = Pyruvate + Hexacyanoferrate(II)	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	Km	Km	L-Lactate	6.2E-4		1E-5	M
7372	L-Lactate + Hexacyanoferrate(III) = Pyruvate + Hexacyanoferrate(II)	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	E	concentration	Enzyme			-	-
7372	L-Lactate + Hexacyanoferrate(III) = Pyruvate + Hexacyanoferrate(II)	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	kcat	kcat		101.0		1E0	s^(-1)
7373	L-Lactate + Hexacyanoferrate(III) = Pyruvate + Hexacyanoferrate(II)	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	kcat_Km	kcat/Km	L-Lactate	59000.0		4E3	M^(-1)*s^(-1)
7373	L-Lactate + Hexacyanoferrate(III) = Pyruvate + Hexacyanoferrate(II)	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	Km	Km	L-Lactate	4.2E-4		1E-5	M
7373	L-Lactate + Hexacyanoferrate(III) = Pyruvate + Hexacyanoferrate(II)	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	kcat	kcat		25.0		1E0	s^(-1)
7373	L-Lactate + Hexacyanoferrate(III) = Pyruvate + Hexacyanoferrate(II)	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	E	concentration	Enzyme			-	-
7373	L-Lactate + Hexacyanoferrate(III) = Pyruvate + Hexacyanoferrate(II)	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	B	concentration	Ferricyanide	0.001		-	M
7373	L-Lactate + Hexacyanoferrate(III) = Pyruvate + Hexacyanoferrate(II)	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	A	concentration	L-Lactate	0.0	0.025	-	M
7374	L-Lactate + Ferricytochrome c = Pyruvate + Ferrocytochrome c	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	kcat_Km	kcat/Km	L-Lactate	254000.0		2.7E4	M^(-1)*s^(-1)
7374	L-Lactate + Ferricytochrome c = Pyruvate + Ferrocytochrome c	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	E	concentration	Enzyme			-	-
7374	L-Lactate + Ferricytochrome c = Pyruvate + Ferrocytochrome c	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	B	concentration	Ferricytochrome c	4.5E-4		-	M
7374	L-Lactate + Ferricytochrome c = Pyruvate + Ferrocytochrome c	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	A	concentration	L-Lactate	0.0	0.025	-	M
7374	L-Lactate + Ferricytochrome c = Pyruvate + Ferrocytochrome c	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	Km	Km	L-Lactate	2.4E-4		1E-5	M
7374	L-Lactate + Ferricytochrome c = Pyruvate + Ferrocytochrome c	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	kcat	kcat		61.0		4E0	s^(-1)
7375	L-Lactate + Ferricytochrome c = Pyruvate + Ferrocytochrome c	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	B	concentration	Ferricytochrome c	4.5E-4		-	M
7375	L-Lactate + Ferricytochrome c = Pyruvate + Ferrocytochrome c	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	A	concentration	L-Lactate	0.0	0.025	-	M
7375	L-Lactate + Ferricytochrome c = Pyruvate + Ferrocytochrome c	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	Km	Km	L-Lactate	5.2E-4		4E-5	M
7375	L-Lactate + Ferricytochrome c = Pyruvate + Ferrocytochrome c	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	kcat	kcat		17.0		1E0	s^(-1)
7375	L-Lactate + Ferricytochrome c = Pyruvate + Ferrocytochrome c	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	E	concentration	Enzyme			-	-
7375	L-Lactate + Ferricytochrome c = Pyruvate + Ferrocytochrome c	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	kcat_Km	kcat/Km	L-Lactate	33000.0		5E3	M^(-1)*s^(-1)
7376	L-Lactate + Hexacyanoferrate(III) = Pyruvate + Hexacyanoferrate(II)	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	E	concentration	Enzyme			-	-
7376	L-Lactate + Hexacyanoferrate(III) = Pyruvate + Hexacyanoferrate(II)	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	A	concentration	L-Lactate	0.01		-	M
7376	L-Lactate + Hexacyanoferrate(III) = Pyruvate + Hexacyanoferrate(II)	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	kcat	kcat				-	-
7376	L-Lactate + Hexacyanoferrate(III) = Pyruvate + Hexacyanoferrate(II)	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	Km	Km	L-Lactate	7.0E-5		2E-5	M
7377	L-Lactate + Hexacyanoferrate(III) = Pyruvate + Hexacyanoferrate(II)	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	E	concentration	Enzyme			-	-
7377	L-Lactate + Hexacyanoferrate(III) = Pyruvate + Hexacyanoferrate(II)	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	kcat	kcat				-	-
7377	L-Lactate + Hexacyanoferrate(III) = Pyruvate + Hexacyanoferrate(II)	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	A	concentration	L-Lactate	0.01		-	M
7377	L-Lactate + Hexacyanoferrate(III) = Pyruvate + Hexacyanoferrate(II)	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	Km	Km	L-Lactate	6.1E-4		1E-5	M
7378	L-Lactate + Hexacyanoferrate(III) = Pyruvate + Hexacyanoferrate(II)	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	A	concentration	L-Lactate	0.01		-	M
7378	L-Lactate + Hexacyanoferrate(III) = Pyruvate + Hexacyanoferrate(II)	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	kcat	kcat				-	-
7378	L-Lactate + Hexacyanoferrate(III) = Pyruvate + Hexacyanoferrate(II)	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	Km	Km	L-Lactate	0.0	1.0E-4	-	M
7378	L-Lactate + Hexacyanoferrate(III) = Pyruvate + Hexacyanoferrate(II)	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	E	concentration	Enzyme			-	-
7379	L-Lactate + Hexacyanoferrate(III) = Pyruvate + Hexacyanoferrate(II)	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	kcat	kcat				-	-
7379	L-Lactate + Hexacyanoferrate(III) = Pyruvate + Hexacyanoferrate(II)	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	Km	Km	L-Lactate	0.0025		1E-4	M
7379	L-Lactate + Hexacyanoferrate(III) = Pyruvate + Hexacyanoferrate(II)	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	E	concentration	Enzyme			-	-
7379	L-Lactate + Hexacyanoferrate(III) = Pyruvate + Hexacyanoferrate(II)	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	A	concentration	L-Lactate	0.01		-	M
7380	L-Lactate + Hexacyanoferrate(III) = Pyruvate + Hexacyanoferrate(II)	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	E	concentration	Enzyme			-	-
7380	L-Lactate + Hexacyanoferrate(III) = Pyruvate + Hexacyanoferrate(II)	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	kcat	kcat				-	-
7380	L-Lactate + Hexacyanoferrate(III) = Pyruvate + Hexacyanoferrate(II)	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	Km	Km	L-Lactate	0.0	1.0E-4	-	M
7380	L-Lactate + Hexacyanoferrate(III) = Pyruvate + Hexacyanoferrate(II)	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	A	concentration	L-Lactate	0.01		-	M
7381	L-Lactate + Hexacyanoferrate(III) = Pyruvate + Hexacyanoferrate(II)	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	Km	Km	L-Lactate	0.0015		4E-4	M
7381	L-Lactate + Hexacyanoferrate(III) = Pyruvate + Hexacyanoferrate(II)	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	A	concentration	L-Lactate	0.01		-	M
7381	L-Lactate + Hexacyanoferrate(III) = Pyruvate + Hexacyanoferrate(II)	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	E	concentration	Enzyme			-	-
7381	L-Lactate + Hexacyanoferrate(III) = Pyruvate + Hexacyanoferrate(II)	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	kcat	kcat				-	-
7382	L-Lactate + Hexacyanoferrate(III) = Pyruvate + Hexacyanoferrate(II)	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	A	concentration	L-Lactate	0.01		-	M
7382	L-Lactate + Hexacyanoferrate(III) = Pyruvate + Hexacyanoferrate(II)	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	Km	Km	L-Lactate	0.001		1E-4	M
7382	L-Lactate + Hexacyanoferrate(III) = Pyruvate + Hexacyanoferrate(II)	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	kcat	kcat				-	-
7382	L-Lactate + Hexacyanoferrate(III) = Pyruvate + Hexacyanoferrate(II)	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	E	concentration	Enzyme			-	-
7383	L-Lactate + Hexacyanoferrate(III) = Pyruvate + Hexacyanoferrate(II)	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	E	concentration	Enzyme			-	-
7383	L-Lactate + Hexacyanoferrate(III) = Pyruvate + Hexacyanoferrate(II)	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	kcat	kcat				-	-
7383	L-Lactate + Hexacyanoferrate(III) = Pyruvate + Hexacyanoferrate(II)	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	A	concentration	L-Lactate	0.01		-	M
7383	L-Lactate + Hexacyanoferrate(III) = Pyruvate + Hexacyanoferrate(II)	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	Km	Km	L-Lactate	8.5E-4		1.7E-4	M
7384	L-Lactate + Ferricytochrome c = Pyruvate + Ferrocytochrome c	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	Km	Km	L-Lactate	0.045		4E-3	M
7384	L-Lactate + Ferricytochrome c = Pyruvate + Ferrocytochrome c	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	A	concentration	L-Lactate	0.01		-	M
7384	L-Lactate + Ferricytochrome c = Pyruvate + Ferrocytochrome c	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	E	concentration	Enzyme			-	-
7384	L-Lactate + Ferricytochrome c = Pyruvate + Ferrocytochrome c	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	kcat	kcat				-	-
7385	L-Lactate + Ferricytochrome c = Pyruvate + Ferrocytochrome c	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	A	concentration	L-Lactate	0.01		-	M
7385	L-Lactate + Ferricytochrome c = Pyruvate + Ferrocytochrome c	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	E	concentration	Enzyme			-	-
7385	L-Lactate + Ferricytochrome c = Pyruvate + Ferrocytochrome c	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	Km	Km	L-Lactate	0.131		7E-3	M
7385	L-Lactate + Ferricytochrome c = Pyruvate + Ferrocytochrome c	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	kcat	kcat				-	-
7386	L-Lactate + Ferricytochrome c = Pyruvate + Ferrocytochrome c	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	A	concentration	L-Lactate	0.01		-	M
7386	L-Lactate + Ferricytochrome c = Pyruvate + Ferrocytochrome c	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	kcat	kcat				-	-
7386	L-Lactate + Ferricytochrome c = Pyruvate + Ferrocytochrome c	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	Km	Km	L-Lactate	0.355		2.8E-2	M
7386	L-Lactate + Ferricytochrome c = Pyruvate + Ferrocytochrome c	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	E	concentration	Enzyme			-	-
7387	L-Lactate + Ferricytochrome c = Pyruvate + Ferrocytochrome c	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	A	concentration	L-Lactate	0.01		-	M
7387	L-Lactate + Ferricytochrome c = Pyruvate + Ferrocytochrome c	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	E	concentration	Enzyme			-	-
7387	L-Lactate + Ferricytochrome c = Pyruvate + Ferrocytochrome c	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	kcat	kcat				-	-
7387	L-Lactate + Ferricytochrome c = Pyruvate + Ferrocytochrome c	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	Km	Km	L-Lactate	0.061		4E-3	M
7388	L-Lactate + Ferricytochrome c = Pyruvate + Ferrocytochrome c	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	A	concentration	L-Lactate	0.01		-	M
7388	L-Lactate + Ferricytochrome c = Pyruvate + Ferrocytochrome c	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	Km	Km	L-Lactate	0.131		2E-3	M
7388	L-Lactate + Ferricytochrome c = Pyruvate + Ferrocytochrome c	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	E	concentration	Enzyme			-	-
7388	L-Lactate + Ferricytochrome c = Pyruvate + Ferrocytochrome c	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	kcat	kcat				-	-
7389	L-Lactate + Ferricytochrome c = Pyruvate + Ferrocytochrome c	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	A	concentration	L-Lactate	0.01		-	M
7389	L-Lactate + Ferricytochrome c = Pyruvate + Ferrocytochrome c	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	E	concentration	Enzyme			-	-
7389	L-Lactate + Ferricytochrome c = Pyruvate + Ferrocytochrome c	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	Km	Km	L-Lactate	0.121		2E-3	M
7389	L-Lactate + Ferricytochrome c = Pyruvate + Ferrocytochrome c	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	kcat	kcat				-	-
7390	L-Lactate + Ferricytochrome c = Pyruvate + Ferrocytochrome c	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	kcat	kcat				-	-
7390	L-Lactate + Ferricytochrome c = Pyruvate + Ferrocytochrome c	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	A	concentration	L-Lactate	0.01		-	M
7390	L-Lactate + Ferricytochrome c = Pyruvate + Ferrocytochrome c	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	Km	Km	L-Lactate	0.0179		1E-4	M
7390	L-Lactate + Ferricytochrome c = Pyruvate + Ferrocytochrome c	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	E	concentration	Enzyme			-	-
7391	L-Lactate + Ferricytochrome c = Pyruvate + Ferrocytochrome c	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	kcat	kcat				-	-
7391	L-Lactate + Ferricytochrome c = Pyruvate + Ferrocytochrome c	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	E	concentration	Enzyme			-	-
7391	L-Lactate + Ferricytochrome c = Pyruvate + Ferrocytochrome c	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	Km	Km	L-Lactate	0.009		1.8E-3	M
7391	L-Lactate + Ferricytochrome c = Pyruvate + Ferrocytochrome c	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	A	concentration	L-Lactate	0.01		-	M
7392	L-Lactate + Hexacyanoferrate(III) = Pyruvate + Hexacyanoferrate(II)	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	Km	Km	L-Lactate	3.0E-4		1.1E-4	M
7392	L-Lactate + Hexacyanoferrate(III) = Pyruvate + Hexacyanoferrate(II)	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	kcat	kcat		218.0		9E0	s^(-1)
7392	L-Lactate + Hexacyanoferrate(III) = Pyruvate + Hexacyanoferrate(II)	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	B	concentration	Ferricyanide	0.001		-	M
7392	L-Lactate + Hexacyanoferrate(III) = Pyruvate + Hexacyanoferrate(II)	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	E	concentration	Enzyme			-	-
7392	L-Lactate + Hexacyanoferrate(III) = Pyruvate + Hexacyanoferrate(II)	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	kcat_Km	kcat/Km	L-Lactate	727000.0		2.96E5	M^(-1)*s^(-1)
7392	L-Lactate + Hexacyanoferrate(III) = Pyruvate + Hexacyanoferrate(II)	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	A	concentration	L-Lactate	0.0	0.025	-	M
7393	L-Lactate + Hexacyanoferrate(III) = Pyruvate + Hexacyanoferrate(II)	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	A	concentration	L-Lactate	0.0	0.025	-	M
7393	L-Lactate + Hexacyanoferrate(III) = Pyruvate + Hexacyanoferrate(II)	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	B	concentration	Ferricyanide	0.001		-	M
7393	L-Lactate + Hexacyanoferrate(III) = Pyruvate + Hexacyanoferrate(II)	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	Km	Km	L-Lactate	6.1E-4		1.6E-4	M
7393	L-Lactate + Hexacyanoferrate(III) = Pyruvate + Hexacyanoferrate(II)	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	E	concentration	Enzyme			-	-
7393	L-Lactate + Hexacyanoferrate(III) = Pyruvate + Hexacyanoferrate(II)	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	kcat_Km	kcat/Km	L-Lactate	77000.0		1.1E4	M^(-1)*s^(-1)
7393	L-Lactate + Hexacyanoferrate(III) = Pyruvate + Hexacyanoferrate(II)	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	kcat	kcat		47.0		2E0	s^(-1)
7394	L-Lactate + Hexacyanoferrate(III) = Pyruvate + Hexacyanoferrate(II)	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	kcat_Km	kcat/Km	L-Lactate	209000.0		6E4	M^(-1)*s^(-1)
7394	L-Lactate + Hexacyanoferrate(III) = Pyruvate + Hexacyanoferrate(II)	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	B	concentration	Ferricyanide	0.013		-	M
7394	L-Lactate + Hexacyanoferrate(III) = Pyruvate + Hexacyanoferrate(II)	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	A	concentration	L-Lactate	0.0	0.025	-	M
7394	L-Lactate + Hexacyanoferrate(III) = Pyruvate + Hexacyanoferrate(II)	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	E	concentration	Enzyme			-	-
7394	L-Lactate + Hexacyanoferrate(III) = Pyruvate + Hexacyanoferrate(II)	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	kcat	kcat		272.0		1.5E1	s^(-1)
7394	L-Lactate + Hexacyanoferrate(III) = Pyruvate + Hexacyanoferrate(II)	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	Km	Km	L-Lactate	0.0013		3E-4	M
7395	L-Lactate + Hexacyanoferrate(III) = Pyruvate + Hexacyanoferrate(II)	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	Km	Km	L-Lactate	0.0022		4E-4	M
7395	L-Lactate + Hexacyanoferrate(III) = Pyruvate + Hexacyanoferrate(II)	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	kcat	kcat		116.0		7E0	s^(-1)
7395	L-Lactate + Hexacyanoferrate(III) = Pyruvate + Hexacyanoferrate(II)	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	E	concentration	Enzyme			-	-
7395	L-Lactate + Hexacyanoferrate(III) = Pyruvate + Hexacyanoferrate(II)	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	B	concentration	Ferricyanide	0.013		-	M
7395	L-Lactate + Hexacyanoferrate(III) = Pyruvate + Hexacyanoferrate(II)	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	kcat_Km	kcat/Km	L-Lactate	53000.0		1.3E4	M^(-1)*s^(-1)
7395	L-Lactate + Hexacyanoferrate(III) = Pyruvate + Hexacyanoferrate(II)	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	A	concentration	L-Lactate	0.0	0.025	-	M
7396	L-Lactate + Ferricytochrome c = Pyruvate + Ferrocytochrome c	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	Km	Km	L-Lactate	5.7E-4		1E-5	M
7396	L-Lactate + Ferricytochrome c = Pyruvate + Ferrocytochrome c	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	E	concentration	Enzyme			-	-
7396	L-Lactate + Ferricytochrome c = Pyruvate + Ferrocytochrome c	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	B	concentration	Ferricytochrome c	4.5E-4		-	M
7396	L-Lactate + Ferricytochrome c = Pyruvate + Ferrocytochrome c	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	kcat_Km	kcat/Km	L-Lactate	289000.0		6E3	M^(-1)*s^(-1)
7396	L-Lactate + Ferricytochrome c = Pyruvate + Ferrocytochrome c	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	A	concentration	L-Lactate	0.0	0.025	-	M
7396	L-Lactate + Ferricytochrome c = Pyruvate + Ferrocytochrome c	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	kcat	kcat		165.0		1E0	s^(-1)
7397	L-Lactate + Ferricytochrome c = Pyruvate + Ferrocytochrome c	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	B	concentration	Ferricytochrome c	4.5E-4		-	M
7397	L-Lactate + Ferricytochrome c = Pyruvate + Ferrocytochrome c	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	Km	Km	L-Lactate	9.5E-4		2E-5	M
7397	L-Lactate + Ferricytochrome c = Pyruvate + Ferrocytochrome c	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	kcat_Km	kcat/Km	L-Lactate	49000.0		2E3	M^(-1)*s^(-1)
7397	L-Lactate + Ferricytochrome c = Pyruvate + Ferrocytochrome c	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	kcat	kcat		47.0		1E0	s^(-1)
7397	L-Lactate + Ferricytochrome c = Pyruvate + Ferrocytochrome c	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	A	concentration	L-Lactate	0.0	0.025	-	M
7397	L-Lactate + Ferricytochrome c = Pyruvate + Ferrocytochrome c	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	E	concentration	Enzyme			-	-
7398	L-Lactate + Ferricytochrome c = Pyruvate + Ferrocytochrome c	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	A	concentration	L-Lactate	0.0	0.025	-	M
7398	L-Lactate + Ferricytochrome c = Pyruvate + Ferrocytochrome c	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	Km	Km	L-Lactate	1.7E-4		1.3E-4	M
7398	L-Lactate + Ferricytochrome c = Pyruvate + Ferrocytochrome c	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	E	concentration	Enzyme			-	-
7398	L-Lactate + Ferricytochrome c = Pyruvate + Ferrocytochrome c	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	kcat	kcat		28.0		2E0	s^(-1)
7398	L-Lactate + Ferricytochrome c = Pyruvate + Ferrocytochrome c	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	kcat_Km	kcat/Km	L-Lactate	162000.0		1.34E5	M^(-1)*s^(-1)
7398	L-Lactate + Ferricytochrome c = Pyruvate + Ferrocytochrome c	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	B	concentration	Ferricytochrome c	4.5E-4		-	M
7399	L-Lactate + Ferricytochrome c = Pyruvate + Ferrocytochrome c	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	E	concentration	Enzyme			-	-
7399	L-Lactate + Ferricytochrome c = Pyruvate + Ferrocytochrome c	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	Km	Km	L-Lactate	9.2E-4		3.4E-4	M
7399	L-Lactate + Ferricytochrome c = Pyruvate + Ferrocytochrome c	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	B	concentration	Ferricytochrome c	4.5E-4		-	M
7399	L-Lactate + Ferricytochrome c = Pyruvate + Ferrocytochrome c	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	A	concentration	L-Lactate	0.0	0.025	-	M
7399	L-Lactate + Ferricytochrome c = Pyruvate + Ferrocytochrome c	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	kcat_Km	kcat/Km	L-Lactate	24000.0		1.1E4	M^(-1)*s^(-1)
7399	L-Lactate + Ferricytochrome c = Pyruvate + Ferrocytochrome c	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	kcat	kcat		22.0		2E0	s^(-1)
7400	L-Lactate + Hexacyanoferrate(III) = Pyruvate + Hexacyanoferrate(II)	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	B	concentration	Ferricyanide	0.001		-	M
7400	L-Lactate + Hexacyanoferrate(III) = Pyruvate + Hexacyanoferrate(II)	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	kcat	kcat				-	-
7400	L-Lactate + Hexacyanoferrate(III) = Pyruvate + Hexacyanoferrate(II)	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	Ki	Ki	L-Lactate	0.347		3E-3	M
7400	L-Lactate + Hexacyanoferrate(III) = Pyruvate + Hexacyanoferrate(II)	1.1.2.3	P00175	Saccharomyces cerevisiae	7.0	Km	Km	L-Lactate			-	-
